"taxonID"|"Name"
168442|"Sarriette des montagnes"
334385|"Silène"
334192|"Laitue des vignes"
334192|"Laitue osier"
334192|"laitue effilée"
82607|"Buplèvres"
60884|"Érine des Alpes"
60884|"Mandeline des Alpes"
163661|"Hellébore vert"
163661|"Ellébore vert"
131203|"Succise des prés"
131203|"Mors du diable"
335872|"Rouvet blanc"
475571|"Aster linosyris"
475571|"Aster à feuilles d'osyris"
475571|"Linosyris à feuilles de Lin"
475571|"Linosyris"
13729|"Pipit farlouse"
13729|"Pipit des prés"
13729|"Béguinette"
85553|"Serpents"
67688|"Criquets"
59269|"Coronilles"
56843|"Scandix peigne de Vénus"
497298|"Zygène cendrée"
82925|"Sauge fausse-verveine"
82925|"Sauge à feuilles de verveine"
491058|"Asphodèle-cerise"
491058|"Asphodèle de Chambeiron"
208964|"Coronille des jardins"
208964|"Coronille arbrisseau"
208964|"Coronille faux-séné"
82834|"Valériane tubéreuse"
94212|"Aurore de Provence"
170210|"Vesce hybride"
493904|"Psammodrome d'Edwards"
493904|"Psammodromme cendré"
55637|"Bourdon des champs"
64322|"Cistes"
333953|"Pistoloche"
333953|"Aristoloche pistoloche"
362065|"Échiquier d'Occitanie"
362065|"Demi-Deuil occitan"
319682|"Lychnite"
319682|"Phlomis lychnite"
450919|"Lin campanulé"
48982|"Orchis incarnat"
48982|"Orchis couleur de chair"
490380|"Mauve hérissée"
324005|"Grande douve"
324005|"Renoncule Langue"
59986|"Monotrope sucepin"
59259|"Bugle Petit Pin"
59259|"Bugle jaune"
59259|"Petite Ivette"
59259|"Ive"
59259|"Ivette"
485787|"Linaire à feuilles rougeâtres"
168947|"Crapaudine romaine"
168947|"Thé de campagne"
70071|"Sphinx de l'euphorbe"
118243|"Lyophylle en touffes"
47928|"Zygoptères"
207713|"Acidalie hardie"
204512|"Gobemouche noir"
362087|"Bleu-nacré d'Espagne"
325897|"Eupithécie frappée"
354885|"Crambus des champs"
56530|"Sphinx tête de mort"
320069|"L'Oxydée"
362064|"Petit sylvandre"
77992|"Menthe à longues feuilles"
77992|"Menthe sylvestre"
56133|"chêne pédonculé"
56133|"gravelin"
124817|"Renoncule Tête-d'or"
61396|"Origan commun"
55814|"Corydale solide"
55814|"Corydale à bulbe plein"
55814|"Corydale à tubercule plein"
61781|"Sylvaine"
61781|"Hespérie sylvaine"
493202|"Calament faux népéta"
493202|"Calament glanduleux"
475625|"Mélanippe claire"
464211|"Criquet italien"
464211|"Caloptène italien"
466988|"Criquet des Roseaux"
466988|"Parapleure alliacé"
326052|"Œdipode turquoise"
326052|"Criquet à ailes bleues"
326052|"Criquet bleu"
326052|"Criquet rubané"
326052|"Œdipode bleue"
326052|"Œdipode bleuâtre"
58484|"Hespérie du dactyle"
58484|"Ligné"
58484|"Hespérie orangée"
58484|"Hespérie europénne"
132317|"Bordure ensanglantée"
362084|"Azuré du plantain"
479758|"Hespérie des hélianthèmes"
479758|"Hespérie de Foulquier"
124549|"Chrysotoxe prudent"
132997|"Grand collier argenté"
132997|"Nacré sagitté"
62439|"Azuré des Anthyllides"
62439|"Demi-Argus"
62439|"Argus violet"
483351|"Crocalle du Genévrier"
116703|"Criquet jacasseur"
116703|"Staurodère scalaire"
62381|"Moiré fascié"
62381|"Moiré blanc-fascié"
62381|"Grand nègre hongrois"
62381|"Nègre"
62381|"Nègre hongrois"
363514|"Oeillet de Montpellier"
121827|"Miramelle alpestre"
201627|"Criquet migrateur"
201627|"Criquet voyageur"
201627|"Criquet cendré"
201627|"Locuste"
144517|"Mouette mélanocéphale"
334347|"Nacré de la ronce"
334347|"Daphné"
334347|"Nacré lilacé"
334347|"Nacré lilas"
334347|"Grande Violette"
3885|"Chevalier cul-blanc"
132888|"Doublure jaune"
325738|"Phalène de l'ansérine"
325738|"Chénopodie"
70105|"Moyen nacré"
360302|"Noctuelle de la Morgeline"
52480|"Volucelle transparente"
343983|"Volucelle zonée"
124095|"Géomètre à barreaux"
124095|"Réseau"
62060|"Punaise verte"
423693|"Sauterelle cymbalière"
423693|"Sauterelle chanteuse"
480251|"Thécla du chêne"
480251|"Porte-Queue bleu à une bande blanche"
458944|"Decticelle bariolée"
338535|"Criquet du brome"
338535|"Criquet des mouillères"
117055|"Pouillot fitis"
334985|"Nacré de la sanguisorbe"
334985|"Nacré des marais"
334985|"Nacré de la Reine-des-prés"
334985|"Ino"
334985|"Nacré mauve"
367275|"Feuille d'Or"
335848|"Hibernie défeuillante"
60780|"Phalène brumeuse"
60780|"Arpenteuse tardive"
13734|"Pipit maritime"
204455|"Rousserolle effarvatte"
341679|"Panthère"
13711|"Pipit des arbres"
13713|"Pipit spioncelle"
52486|"Hélophile suspendu"
52490|"Éristale opiniâtre"
62205|"Rose trémière"
62205|"Passe-rose"
62205|"Passerose"
461937|"Noctuelle cuivrée"
461937|"Pyramide"
136150|"cèdre du Liban"
326739|"Adèle de la Scabieuse"
326739|"Adèle métallique"
52964|"Syrphe porte-plume"
483482|"Chevelure dorée"
204520|"Carpophage de Nouvelle-Zélande"
55746|"Thomise variable"
55746|"Misumène variable"
64331|"Iris fétide"
64331|"Iris gigot"
64331|"Glaïeul puant"
55359|"Decticelle cendrée"
55359|"Pholidoptère grise"
360081|"Thomise à trois taches"
61857|"Volucelle bourdon"
483553|"Noctuelle couleur de bronze"
61422|"Écaille de l'Ortie"
470524|"Oedipode stridulante"
100293|"Moiré des fétuques"
332693|"Hespérie des potentilles"
332693|"Armoricain"
335001|"Chiffre"
335001|"Nacré niobé"
362090|"Hespérie des sanguisorbes"
362090|"Sao"
362090|"Tacheté"
473905|"Barbitiste des bois"
473905|"Barbitiste queue-en-scie"
448144|"Criquet à ailes rouges"
133434|"Point de Hongrie"
133434|"Grisette"
132419|"Criquet verdelet"
451665|"Noctuelle du chou"
451665|"Brassicaire"
337520|"Bombyx cul brun"
337520|"Cul-brun"
84361|"Pyrale pourprée"
450677|"Phalène ornée"
450677|"Acidalie ornée"
497590|"Gaillet de Suisse"
497590|"Gaillet à grosses graines"
501527|"Pétrocalle des Pyrénées"
8029|"Corbeau freux"
109724|"Azuré tyrrhénien"
109724|"Azuré de Bellier"
4389|"Goéland pontique"
51824|"Caloptéryx éclatant"
51824|"Caloptéryx splendide"
98277|"Agrion de Mercure"
78886|"Rosier rubigineux"
78886|"Rosier à odeur de pomme"
78886|"Rosier rouillé"
78886|"Églantier couleur de rouille"
56160|"valériane officinale"
56160|"valériane à petites feuilles"
168387|"Sauge des bois"
354881|"Bombyx du pin"
467550|"Chardon de Syrie"
467550|"Notobasis de Syrie"
467550|"Cirse de Syrie"
58045|"Lampourde épineuse"
81923|"Punaise diabolique"
84344|"Centaurée scabieuse"
362292|"Conocéphale gracieux"
362292|"Conocéphale mandibulaire"
125440|"Frêne commun"
125440|"Frêne élevé"
52326|"amaranthes"
52326|"amarantes"
63402|"Macrolépiotes"
48419|"Amanites"
117313|"Gomphocère roux"
117313|"Gomphocère fauve"
144529|"Sterne naine"
77128|"Renouée grimpante"
77128|"Vrillée du Turkestan"
77128|"Vrillée de Bal'dzhuan"
371831|"Ajonc de Le Gall"
55610|"Pyrrhocore"
55610|"Cherche-midi"
160036|"Laîche noire"
160036|"Laîche vulgaire"
50644|"Sauges"
124741|"Viorne lantane"
124741|"Viorne mancienne"
58387|"Sorgho d'Alep"
58387|"Herbe de Cuba"
506379|"Pivoine de Corse"
507513|"Gléchome de Sardaigne"
158380|"Angélique des bois"
158380|"Angélique sylvestre"
158380|"Angélique sauvage"
158380|"Herbe à la fièvre"
48162|"Trimaculée"
362343|"Fourmilion parisien"
118893|"Euphraise des bois"
118893|"Euphraise des forêts"
82651|"Cardoncelle bleue"
450670|"Mélique uniflore"
507449|"Myosotis ténu"
85321|"Campanule fausse-raiponce"
47393|"Coprins"
163166|"Gaillet blanc"
371700|"Ptérocaryer du Caucase"
130188|"Crambus des jardins"
121989|"Bourdon des jardins"
366951|"Bergeronnette de Yarrell"
77206|"Caille-lait blanc"
359459|"Grande berle"
359459|"Berle à larges feuilles"
160659|"Marisque"
160659|"Cladium des marais"
78712|"Potamot nageant"
63489|"Bolet amer"
63489|"Bolet de fiel"
63489|"Chicotin"
63489|"Faux cèpe"
126560|"Canneberge"
126560|"Canneberge à gros fruits"
126560|"Myrtille des marais"
126560|"atoca"
126560|"ataca"
475123|"Saule à feuilles de romarin"
475123|"Saule romarin"
49995|"Syrphes"
49995|"Syrphides"
166550|"Peucédan des marais"
79466|"Petite utriculaire"
79466|"Utriculaire mineure"
119061|"Bouleau pubescent"
119061|"Bouleau blanc"
55483|"Fleur de tan"
52482|"Syrphe ceinturé"
52482|"Syrphe à ceinture"
122940|"Fausse teigne de la cire"
350511|"Chanterelle en tube"
47347|"Girolle"
307026|"Perce-oreille des plages"
60901|"Pensée jaune"
60902|"Tulostome des brumes"
61301|"Hélianthème blanchâtre"
61304|"Doronic d'Autriche"
119248|"Fourmilion longicorne"
117311|"Boviste noircissante"
85439|"Œillet mignardise"
85439|"Oeillet bleuâtre"
85439|"Oeillet de Grenoble"
85428|"Anémone des Alpes"
85428|"Pulsatille des Alpes"
133145|"Gaillet de printemps"
133145|"Gaillet glabre"
133143|"Cardamine à feuilles de radis"
133143|"Cardamine à larges feuilles"
133070|"Pédiculaire chevelue"
124548|"Chèvrefeuille des haies"
124548|"Camérisier des haies"
124548|"Chèvrefeuille à balais"
133012|"Bugle pyramidale"
133011|"Saxifrage faux-geranium"
133007|"Primevère à larges feuilles"
64130|"Molène fausse-blattaire"
64130|"Molène effilée"
59946|"Glaïeul commun"
60031|"Orobanche blanche"
60031|"Orobanche du thym"
122238|"Cloporte rugueux"
142936|"Punaise grise"
142936|"Punaise nébuleuse"
141737|"Phanéroptère commun"
133247|"Galéopsis intermédiaire"
133247|"Galéopsis ladanum"
133247|"Chanvre sauvage"
126536|"Molène floconneuse"
126536|"Molène pulvérulente"
133157|"Ciste à feuilles de laurier"
4626|"Plongeon imbrin"
133149|"Endressie des Pyrénées"
133147|"Pulsatille rouge"
7054|"Fuligule à tête noire"
181509|"Linaire couchée"
207669|"Argus turquoise"
207669|"Azuré du mélilot"
207668|"Saponaire cespiteuse"
207668|"Saponaire gazonnante"
207661|"Jasione crépue"
51662|"Hanneton des jardins"
51662|"Hanneton horticole"
77114|"Épurge"
77114|"euphorbe épurge"
48588|"Campanule gantelée"
48588|"Campanule à feuilles d'ortie"
49005|"Chêne rouge d'Amérique"
61432|"Laurier-cerise"
61432|"Laurier de Trébizonde"
61432|"Laurier-amande"
61432|"Laurier-palme"
182470|"Boarmie de la Rue"
245676|"Nole de l'Euphraise"
208915|"Marguerite des Alpes"
208915|"Leucanthémopsis des Alpes"
208910|"Groenlandia serré"
208910|"Potamot dense"
208780|"Trèfle jaunâtre"
207831|"Saxifrage musqué"
196519|"Trèfle de Thal"
196519|"Trèfle de Thalius"
207828|"Chardon fausse-carline"
207827|"Primevère hérissée"
207823|"Silène sans pédoncules"
207816|"Androsace velue"
144152|"Saxifrage faux Orpin"
207815|"Géranium cendré"
207715|"Saxifrage intriquée"
207715|"Saxifrage enchevêtrée"
207712|"Ibéris spatulé"
207710|"Saxifrage négligée"
168241|"Patience à longues feuilles"
168241|"Patience domestique"
62380|"Cuivré écarlate"
57484|"Azuré de l'ajonc"
57484|"Petit argus"
57484|"Argus bleu-violet"
57484|"Argus bleu"
207679|"Saxifrage de l'ombre"
207679|"Saxifrage des ombrages"
207678|"Hespérie du faux-buis"
207678|"Plain-chant"
132875|"Mélitée du mélampyre"
133720|"Violette des rochers"
189233|"Buglosse crépue"
207956|"Damier de la succise"
207956|"Damier des marais"
100672|"Piéride des biscutelles"
100672|"Piéride de la roquette"
100672|"Criblé-de-nacre"
100672|"Piéride de Simplon"
100672|"Marbré de Freyer"
70265|"Myosotis discolore"
70267|"Myosotis douteux"
60082|"Lathrée clandestine"
167996|"Rosier velu"
208922|"Raiponce des Pyrénées"
362078|"Azuré de la jarosse"
323773|"Tamarin d'Allemagne"
50859|"Arbre aux haricots"
50859|"Catalpa boule"
50859|"Catalpa commun"
320197|"Oxytropis poilu"
131605|"Orchis guerrier"
131605|"Orchis militaire"
56153|"Jonc épars"
56153|"Jonc spiralé"
56153|"Jonc tortueux"
56153|"Jonc diffus"
362061|"Louvet"
127182|"Dectique à front blanc"
67328|"Pholque phalangiste"
332407|"Decticelle aptère"
82109|"Méloé printanier"
358135|"Iris des garrigues"
358135|"Iris jaunâtre"
358135|"Iris nain"
326454|"Moiré sylvicole"
326454|"Grand nègre"
121775|"Épeire des bois"
121775|"Épeire feuille de chêne"
347293|"Miramelle des moraines"
112731|"Maillot des pélites"
437968|"Laîche pied-d'oiseau"
55846|"saule marsault"
55846|"saule des chèvres"
507913|"Calao trompette"
132657|"Sympétrum commun"
169753|"Thym faux pouliot"
169753|"Thym à larges feuilles"
169753|"Thym de bergère"
366788|"Ibéris à feuilles pennatifides"
450917|"Marguerite de Montpellier"
450917|"Marguerite des Cévennes"
77429|"Holostée en ombelle"
371834|"Genêt d'Espagne"
363734|"Fétuque vivipare"
371912|"Drave des murailles"
371912|"Drave des murs"
138133|"Doradille du Forez"
209629|"Anthyllide des montagnes"
209629|"Vulnéraire des montagnes"
158357|"Grande androsace"
158357|"Androsace des champs"
334302|"Alysson des montagnes"
334302|"Alyssum des collines"
334302|"Alysse des montagnes"
450863|"Alchémille des rochers"
158147|"Alchémille glauque"
158147|"Alchémille bleuâtre"
194555|"Immortelle des sables"
194555|"Gnaphale des sables"
78839|"Réséda des teinturiers"
78839|"Réséda jaunâtre"
450975|"Saxifrage du Piémont"
450973|"Saxifrage des Cévennes"
335886|"Renoncule graminée"
335886|"Renoncule à feuilles de graminée"
130403|"Zygène des prés"
130403|"Zygène des Cornettes"
130403|"Zygène du trèfle"
126155|"Guêpe germanique"
126155|"Guêpe européenne"
333813|"Tigre du platane"
333813|"Punaise réticulée du platane"
56170|"Galinsoge cilié"
56170|"Galinsoge velu"
77952|"Mauve commune"
77952|"Mauve à feuilles rondes"
130103|"Noctuelle ténébreuse"
177566|"Cidarie de Metcalfe"
52989|"Cirse commun"
52989|"Cirse à feuilles lancéolées"
130988|"Bident soudé"
130988|"Bident à feuilles connées"
203342|"C-noir"
110657|"Sphinx de l'épilobe"
470870|"Noctuelle arrosée"
326303|"Grenouille peinte de Malaisie"
487099|"Séneçon alpestre"
336370|"Séneçon de Fuchs"
499834|"Acidalie maigre"
467144|"Acidalie purpurine"
499835|"Pleurote corniculée"
417955|"Processionnaire du chêne"
450901|"Coronille naine"
82641|"Immortelle commune"
82641|"Immortelle des sables"
82641|"Immortelle des dunes"
82671|"Arroche halime"
82671|"Pourpier de mer"
82671|"Arroche marine"
325916|"Chiendent des sables"
168639|"Scirpe-jonc"
118814|"Obione faux-pourpier"
118814|"Arroche faux-pourpier"
68543|"Plantain maritime"
163164|"Galéopsis à feuilles étroites"
468325|"La Phalène distincte"
468325|"Le Lomographe précoce"
222645|"La Cidarie enfumée"
362728|"Horisme élégant"
362728|"Essuyée"
205156|"Petite Epine"
461938|"Orthosie picotée"
461938|"Proprette"
322129|"Noctuelle potagère"
324683|"Serpette"
143432|"Phalène du Fusain"
55640|"Azuré des nerpruns"
55640|"Argus à bande noire"
334737|"Astragale de Montpellier"
55216|"Puceron noir de la Fève"
55217|"Puceron noir de la Fève"
52855|"armoises"
53204|"Calaments et Clinopodes"
58127|"Chénopode blanc"
53352|"aulnes"
52689|"sureaux"
76665|"Roquette jaune"
76665|"Diplotaxe vulgaire"
76665|"Diplotaxis à feuilles étroites"
76665|"Roquette sauvage"
181891|"Roquette des vignes"
181891|"Diplotaxis fausse roquette"
76665|"Diplotaxis roquette jaune"
76665|"Diplotaxis vulgaire"
75429|"Buglosse d'Italie"
75429|"Buglosse bleue"
493712|"Camphorine de Montpellier"
493712|"Camphrée"
48486|"Coccinelles"
508045|"Puceron noir du Séneçon"
70415|"Hélophile à bandes grises"
508048|"grue du Canada"
508050|"grue du Canada tabida"
117027|"Pouillot ibérique"
210510|"Ophrys bruns et apparentés"
354736|"Bombyx laineux"
57847|"Muscari d’Arménie"
371920|"Arabette des sables"
371920|"Cardaminopsis des sables"
51221|"Écrevisse de Louisiane"
62189|"Zygène de la bruyère"
62189|"Zygène de la petite coronille"
61967|"Graphosome ponctué"
60283|"Panic des marais"
60283|"Pied-de-coq"
60283|"Panic pied-de-coq"
77971|"Luzerne naine"
55854|"Datura officinal"
55854|"Stramoine"
55854|"Stramoine commune"
227754|"Philodrome disparate"
204320|"Renouée des haies"
461806|"Sylvine"
371554|"Knautie à feuilles de Cardère"
52591|"Tachinaire sauvage"
81653|"Écaille tigrée"
55927|"Scléroderme vulgaire"
55927|"Scléroderme commun"
55927|"Scléroderme citron"
55927|"Scléroderme orangé,"
125654|"Pholiote dorée"
157728|"Pholiote écailleuse"
58188|"Menthe des champs"
465258|"Phanéroptère liliacé"
465258|"Sauterelle feuille-de-lys"
83419|"Bulgarie salissante"
83419|"Bulgarie noire"
55565|"Plicature crispée"
75694|"Athyrium des Alpes"
130102|"Crambus des prés"
142935|"Hespérie du Millet"
117007|"Pouillot de Bonelli"
362291|"Méconème fragile"
100996|"Fourmi des prés"
100996|"Fourmi des clairières à dos noir"
53853|"Fourmi rousse du sud"
55858|"Cornouiller sauvage"
55858|"Cornouiller mâle"
54504|"Noyer noir"
54504|"Noyer d'Amérique"
55847|"Fusain d'Europe"
371315|"Criquet mélodieux"
78817|"Renoncule aquatique"
145537|"Renoncule laineuse"
129385|"Aromie musquée"
132620|"Orchis de Provence"
433085|"Aeschne denticulée"
358566|"Cordulie arctique"
358566|"Chlorocordulie arctique"
358565|"Cordulie alpestre"
358565|"Chlorocordulie alpestre"
434389|"Cordulie à taches jaunes"
434389|"Chlorocordulie à taches jaunes"
54849|"Osier pourpre"
54849|"Osier rouge"
54849|"Saule pourpre"
64240|"Herbe de la pampa"
64240|"Herbe des pampas"
64240|"Roseau à plumes"
62429|"Amaryllis"
62429|"Satyre tithon"
62429|"Titon"
83818|"Hélicelle trompette"
121766|"Micrommata verte"
102790|"Agreste crétois"
324831|"Leucanie souillée"
506268|"Menthe de Corse"
465848|"Phalène aurorale"
465848|"Phalène variée"
429119|"Philobie alternée"
367312|"Criquet de Barbarie"
367312|"Caloptène ochracé"
492836|"Dryoptéris pâle"
506212|"Épiaire de Corse"
497528|"Scabieuse blanchâtre"
497528|"Scabieuse odorante"
354776|"Pigamon jaune"
354776|"Pigamon noircissant"
319796|"Azuré de la surelle"
319796|"Azuré de Trimen"
132070|"Phanéroptère méridional"
